pop_year,Year,Population_Code,DateOfCollection,Julian,DayNo,Sample_ID,Population,Family,Replicate,Region,Latitude,Longitude,Elev_m,SeedArea,SeedWidth_mm,Seed_length_mm,SeedShapeIndex,Dispersal_length_mm,Dispersal_and_seed_mm,Weight_Tot,Weight_S,Weight_D,DD5_TOT
2016_MB-ASC,2016,MB-ASC,6/16/16,2457556,167,MB-ASC-16-5,MB-ASC,16,5,Prairie,49.67983333,-99.54580556,271,2.916,1.218,3.065,2.516,59.236,62.301,0.0075,0.0042,0.0033,2063
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-17-1,MB-KNG,17,1,Prairie,50.64980556,-100.156,616,3.315,1.537,3.873,2.52,42.075,45.948,0.0084,0.0046,0.0038,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-17-4,MB-KNG,17,4,Prairie,50.64980556,-100.156,616,3.215,1.507,3.643,2.417,41.608,45.251,0.0084,0.0046,0.0038,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-17-5,MB-KNG,17,5,Prairie,50.64980556,-100.156,616,2.727,1.35,3.529,2.614,44.905,48.434,0.0084,0.0046,0.0038,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-17-2,MB-KNG,17,2,Prairie,50.64980556,-100.156,616,3.37,1.355,3.574,2.638,41.355,44.929,0.0084,0.0046,0.0038,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-17-3,MB-KNG,17,3,Prairie,50.64980556,-100.156,616,3.686,1.272,3.673,2.888,44.168,47.841,0.0084,0.0046,0.0038,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-29-3,MB-KNG,29,3,Prairie,50.64980556,-100.156,616,1.945,1.004,2.33,2.321,40.838,43.168,0.0074,0.0038,0.0036,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-29-4,MB-KNG,29,4,Prairie,50.64980556,-100.156,616,2.544,1.3,3.268,2.514,46.435,49.703,0.0074,0.0038,0.0036,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-29-1,MB-KNG,29,1,Prairie,50.64980556,-100.156,616,2.187,1.476,3.278,2.221,45.932,49.21,0.0074,0.0038,0.0036,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-29-2,MB-KNG,29,2,Prairie,50.64980556,-100.156,616,1.914,1.353,2.778,2.053,44.178,46.956,0.0074,0.0038,0.0036,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-6-1,MB-KNG,6,1,Prairie,50.64980556,-100.156,616,2.892,1.41,2.968,2.105,42.108,45.076,0.0071,0.0033,0.0046,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-6-2,MB-KNG,6,2,Prairie,50.64980556,-100.156,616,2.265,1.648,2.827,1.715,32.661,35.488,0.0071,0.0033,0.0046,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-6-3,MB-KNG,6,3,Prairie,50.64980556,-100.156,616,2.65,1.487,2.922,1.965,33.102,36.024,0.0071,0.0033,0.0046,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-6-4,MB-KNG,6,4,Prairie,50.64980556,-100.156,616,1.634,0.865,2.34,2.705,26.442,28.782,0.0071,0.0033,0.0046,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-6-5,MB-KNG,6,5,Prairie,50.64980556,-100.156,616,2.63,1.311,2.82,2.151,25.531,28.351,0.0071,0.0033,0.0046,1539
2016_MB-KNG,2016,MB-KNG,6/15/16,2457555,166,MB-KNG-29-5,MB-KNG,29,5,Prairie,50.64980556,-100.156,616,1.984,1.269,3.053,2.406,45.404,48.457,0.0074,0.0038,0.0036,1539
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-9-2,MB-ELK,9,2,Prairie,50.84811111,-100.8178,589,1.871,1.279,2.499,1.954,43.596,46.095,0.0039,0.0017,0.0022,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-9-3,MB-ELK,9,3,Prairie,50.84811111,-100.8178,589,2.105,1.113,2.741,2.463,37.695,40.436,0.0039,0.0017,0.0022,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-9-4,MB-ELK,9,4,Prairie,50.84811111,-100.8178,589,1.841,0.871,2.973,3.413,37.108,40.081,0.0039,0.0017,0.0022,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-3-5,MB-ELK,3,5,Prairie,50.84811111,-100.8178,589,2.526,1.212,3.461,2.856,43.659,47.12,0.0057,0.0014,0.0043,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-2-1,MB-ELK,2,1,Prairie,50.84811111,-100.8178,589,1.844,0.9,2.348,2.609,35.171,37.519,0.0053,0.0016,0.0037,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-2-2,MB-ELK,2,2,Prairie,50.84811111,-100.8178,589,2.675,1.089,2.947,2.706,38.349,41.296,0.0053,0.0016,0.0037,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-2-3,MB-ELK,2,3,Prairie,50.84811111,-100.8178,589,2.053,1.319,2.672,2.026,36.055,38.727,0.0053,0.0016,0.0037,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-9-5,MB-ELK,9,5,Prairie,50.84811111,-100.8178,589,2.773,1.171,3.172,2.709,44.511,47.683,0.0039,0.0017,0.0022,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-2-5,MB-ELK,2,5,Prairie,50.84811111,-100.8178,589,1.732,0.975,2.497,2.561,30.065,32.562,0.0053,0.0016,0.0037,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-3-1,MB-ELK,3,1,Prairie,50.84811111,-100.8178,589,2.699,0.91,3.59,3.945,45.068,48.658,0.0057,0.0014,0.0043,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-3-2,MB-ELK,3,2,Prairie,50.84811111,-100.8178,589,2.926,1.079,2.844,2.636,44.436,47.28,0.0057,0.0014,0.0043,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-2-4,MB-ELK,2,4,Prairie,50.84811111,-100.8178,589,2.311,1.358,3.003,2.211,41.698,44.701,0.0053,0.0016,0.0037,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-9-1,MB-ELK,9,1,Prairie,50.84811111,-100.8178,589,2.169,1.166,2.675,2.294,39.841,42.516,0.0039,0.0017,0.0022,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-3-4,MB-ELK,3,4,Prairie,50.84811111,-100.8178,589,2.359,0.995,3.511,3.529,42.831,46.342,0.0057,0.0014,0.0043,1610
2016_MB-ELK,2016,MB-ELK,6/16/16,2457557,168,MB-ELK-3-3,MB-ELK,3,3,Prairie,50.84811111,-100.8178,589,3.191,1.319,3.266,2.476,43.702,46.968,0.0057,0.0014,0.0043,1610
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-28-3,MB-MOS,28,3,Prairie,50.9446,-101.4099,505,1.935,1.114,2.79,2.504,31.675,34.465,0.0047,0.0024,0.0023,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-28-4,MB-MOS,28,4,Prairie,50.9446,-101.4099,505,2.028,1.218,3.085,2.533,31.363,34.448,0.0047,0.0024,0.0023,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-28-1,MB-MOS,28,1,Prairie,50.9446,-101.4099,505,1.894,1.004,2.888,2.876,31.055,33.943,0.0047,0.0024,0.0023,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-28-2,MB-MOS,28,2,Prairie,50.9446,-101.4099,505,2.118,1.194,2.716,2.275,32.054,34.77,0.0047,0.0024,0.0023,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-14-3,MB-MOS,14,3,Prairie,50.9446,-101.4099,505,1.677,1.029,2.286,2.222,33.938,36.224,0.0051,0.0021,0.003,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-28-5,MB-MOS,28,5,Prairie,50.9446,-101.4099,505,1.982,1.049,2.689,2.563,25.98,28.669,0.0047,0.0024,0.0023,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-14-1,MB-MOS,14,1,Prairie,50.9446,-101.4099,505,1.979,1.19,2.414,2.029,35.591,38.005,0.0051,0.0021,0.003,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-14-2,MB-MOS,14,2,Prairie,50.9446,-101.4099,505,1.771,1.19,2.398,2.015,35.696,38.094,0.0051,0.0021,0.003,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-5-2,MB-MOS,5,2,Prairie,50.9446,-101.4099,505,2.393,1.237,2.886,2.333,25.671,28.557,0.0054,0.002,0.0034,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-14-4,MB-MOS,14,4,Prairie,50.9446,-101.4099,505,1.501,0.909,2.293,2.523,33.09,35.383,0.0051,0.0021,0.003,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-14-5,MB-MOS,14,5,Prairie,50.9446,-101.4099,505,1.656,1.06,2.297,2.167,33.389,35.686,0.0051,0.0021,0.003,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-5-1,MB-MOS,5,1,Prairie,50.9446,-101.4099,505,2.005,1.195,2.839,2.376,26.478,29.317,0.0054,0.002,0.0034,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-5-3,MB-MOS,5,3,Prairie,50.9446,-101.4099,505,1.984,1.284,3.088,2.405,25.426,28.514,0.0054,0.002,0.0034,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-5-4,MB-MOS,5,4,Prairie,50.9446,-101.4099,505,1.936,1.135,2.536,2.234,28.331,30.867,0.0054,0.002,0.0034,1733
2016_MB-MOS,2016,MB-MOS,6/16/16,2457557,168,MB-MOS-5-5,MB-MOS,5,5,Prairie,50.9446,-101.4099,505,2.134,1.312,2.794,2.13,30.452,33.246,0.0054,0.002,0.0034,1733
2003_ND-FSP1,2003,ND-FSP1,6/4/03,2452795,154,ND-FSP1-1,ND-FSP,1,1,Prairie,47.59536111,-101.4321667,568,0.996,0.762,2.46,3.228346457,28.323,30.783,0.004,0.0014,0.0026,2124
2003_ND-FSP1,2003,ND-FSP1,6/4/03,2452795,154,ND-FSP1-1,ND-FSP,1,2,Prairie,47.59536111,-101.4321667,568,1.423,0.875,2.059,2.353142857,28.043,30.102,0.004,0.0014,0.0026,2124
2003_ND-FSP1,2003,ND-FSP1,6/4/03,2452795,154,ND-FSP1-1,ND-FSP,1,4,Prairie,47.59536111,-101.4321667,568,1.014,0.643,2.283,3.550544323,26.841,29.124,0.004,0.0014,0.0026,2124
2003_ND-FSP1,2003,ND-FSP1,6/4/03,2452795,154,ND-FSP1-1,ND-FSP,1,5,Prairie,47.59536111,-101.4321667,568,2.105,1.257,2.899,2.306284805,45.977,48.876,0.004,0.0014,0.0026,2124
2003_ND-FSP1,2003,ND-FSP1,6/4/03,2452795,154,ND-FSP1-1,ND-FSP,1,3,Prairie,47.59536111,-101.4321667,568,0.926,0.297,2.456,8.269360269,23.877,26.333,0.004,0.0014,0.0026,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-4,ND-FTR,4,5,Prairie,47.59536111,-101.4321667,568,2.132,1.077,2.952,2.740947075,54.982,57.934,0.0037,0.0014,0.0023,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-2,ND-FTR,2,2,Prairie,47.59536111,-101.4321667,568,0.942,0.491,1.818,3.702647658,27.224,29.042,0.0046,0.0013,0.0033,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-2,ND-FTR,2,3,Prairie,47.59536111,-101.4321667,568,1.69,0.882,2.454,2.782312925,49.832,52.286,0.0046,0.0013,0.0033,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-2,ND-FTR,2,4,Prairie,47.59536111,-101.4321667,568,1.068,0.642,2.149,3.347352025,28.514,30.663,0.0046,0.0013,0.0033,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-2,ND-FTR,2,1,Prairie,47.59536111,-101.4321667,568,0.859,0.341,1.938,5.683284457,30.724,32.662,0.0046,0.0013,0.0033,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-3,ND-FTR,3,3,Prairie,47.59536111,-101.4321667,568,2.055,0.936,2.793,2.983974359,66.032,68.825,0.007,0.0027,0.0043,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-3,ND-FTR,3,4,Prairie,47.59536111,-101.4321667,568,1.913,0.953,2.938,3.082896118,67.159,70.097,0.007,0.0027,0.0043,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-3,ND-FTR,3,5,Prairie,47.59536111,-101.4321667,568,1.924,0.985,2.86,2.903553299,67.711,70.571,0.007,0.0027,0.0043,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-4,ND-FTR,4,1,Prairie,47.59536111,-101.4321667,568,1.431,0.707,2.432,3.439886846,45.266,47.698,0.0037,0.0014,0.0023,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-4,ND-FTR,4,2,Prairie,47.59536111,-101.4321667,568,1.465,0.499,2.702,5.414829659,33.692,36.394,0.0037,0.0014,0.0023,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-4,ND-FTR,4,3,Prairie,47.59536111,-101.4321667,568,1.366,0.668,2.778,4.158682635,35.485,38.263,0.0037,0.0014,0.0023,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-4,ND-FTR,4,4,Prairie,47.59536111,-101.4321667,568,1.22,0.796,2.213,2.780150754,36.408,38.621,0.0037,0.0014,0.0023,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-1,ND-FTR,1,1,Prairie,47.59536111,-101.4321667,568,2.657,1.427,2.967,2.079187106,56.863,59.83,0.0067,0.0031,0.0036,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-1,ND-FTR,1,2,Prairie,47.59536111,-101.4321667,568,0.768,0.579,2.132,3.682210708,30.13,32.262,0.0067,0.0031,0.0036,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-1,ND-FTR,1,3,Prairie,47.59536111,-101.4321667,568,1.801,1.107,2.863,2.586269196,52.23,55.093,0.0067,0.0031,0.0036,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-1,ND-FTR,1,4,Prairie,47.59536111,-101.4321667,568,1.729,1.136,2.747,2.418133803,51.339,54.086,0.0067,0.0031,0.0036,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-1,ND-FTR,1,5,Prairie,47.59536111,-101.4321667,568,1.948,0.949,2.597,2.736564805,58.621,61.218,0.0067,0.0031,0.0036,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-2,ND-FTR,2,5,Prairie,47.59536111,-101.4321667,568,0.46,0.441,1.543,3.498866213,25.826,27.369,0.0046,0.0013,0.0033,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-5,ND-FTR,5,1,Prairie,47.59536111,-101.4321667,568,0.818,0.339,2.063,6.085545723,22.95,25.013,0.003,9.00E-04,0.0021,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-5,ND-FTR,5,2,Prairie,47.59536111,-101.4321667,568,0.255,0.339,1.395,4.115044248,24.606,26.001,0.003,9.00E-04,0.0021,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-5,ND-FTR,5,3,Prairie,47.59536111,-101.4321667,568,1.172,0.582,2.531,4.348797251,33.796,36.327,0.003,9.00E-04,0.0021,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-5,ND-FTR,5,4,Prairie,47.59536111,-101.4321667,568,0.651,0.365,1.687,4.621917808,22.64,24.327,0.003,9.00E-04,0.0021,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-5,ND-FTR,5,5,Prairie,47.59536111,-101.4321667,568,0.332,0.296,1.393,4.706081081,24.808,26.201,0.003,9.00E-04,0.0021,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-3,ND-FTR,3,2,Prairie,47.59536111,-101.4321667,568,1.864,0.831,2.793,3.36101083,68.623,71.416,0.007,0.0027,0.0043,2124
2003_ND-FTR1,2003,ND-FTR1,6/4/03,2452795,154,ND-FTR1-3,ND-FTR,3,1,Prairie,47.59536111,-101.4321667,568,1.874,1.206,2.795,2.317578773,77.176,79.971,0.007,0.0027,0.0043,2124
2016_SK-SHP,2016,SK-SHP,6/16/16,2457557,168,SK-SHP-37-2,SK-SHP,37,2,Prairie,50.51691667,-101.5366,488,2.834,1.124,3.153,2.805,31.404,34.557,0.0051,0.0029,0.0022,1798
